customer id,customer_name,age,gender,age_category,churn,total_spend,average_spend,purchase_count
46550,Mr. Jeremy Moore MD,39,Male,Middle Age,0,6192,774.0,8
46551,Todd Gonzalez,50,Male,Middle Age,0,3040,1013.3333333333334,3
46552,Earl Douglas,36,Female,Middle Age,0,5499,611.0,9
46553,Daniel Mcconnell,40,Male,Middle Age,1,1844,461.0,4
46554,Walter Anderson,56,Female,Senior,0,885,295.0,3
46555,Annette Bryant,20,Female,Young Adult,0,5911,985.1666666666666,6
46556,Jennifer Buck,66,Male,Senior,0,5731,1146.2,5
46557,Cindy Richardson,21,Female,Young Adult,0,6484,1296.8,5
46558,Lucas Walter,45,Male,Middle Age,0,3726,465.75,8
46559,Charles Hodge,46,Male,Middle Age,0,3181,530.1666666666666,6
46560,Nicholas Lee,62,Female,Senior,0,4957,991.4,5
46561,Candace Yang,57,Male,Senior,0,2007,1003.5,2
46562,Robin Lopez,35,Female,Adult,0,7538,837.5555555555555,9
46563,Christian Gallagher,40,Female,Middle Age,1,4815,687.8571428571429,7
46564,Robert Salazar,31,Female,Adult,0,3052,763.0,4
46565,Ryan Long,44,Male,Middle Age,1,1755,438.75,4
46566,Robin May,31,Female,Adult,1,5716,952.6666666666666,6
46567,Brandon Ewing,46,Female,Middle Age,0,3988,664.6666666666666,6
46568,Cheryl Petty,40,Female,Middle Age,1,8331,1041.375,8
46569,Caroline Wagner,38,Female,Middle Age,0,4504,750.6666666666666,6
46570,Benjamin Matthews,56,Male,Senior,1,925,462.5,2
46571,Gina Harrison,37,Male,Middle Age,0,3419,488.42857142857144,7
46572,Matthew Hernandez,50,Male,Middle Age,0,5588,698.5,8
46573,Adam Harris,70,Female,Senior,0,3165,633.0,5
46574,Annette Lee,69,Male,Senior,0,4212,842.4,5
46575,Justin Edwards,41,Male,Middle Age,0,3472,1157.3333333333333,3
46576,Michael Wilkins,39,Female,Middle Age,0,4097,1365.6666666666667,3
46577,Michael Carey,52,Male,Senior,0,5380,1345.0,4
46578,Thomas Bowen,58,Male,Senior,0,4768,681.1428571428571,7
46579,Gloria Brown,35,Female,Adult,0,3447,1723.5,2
46580,Andre Brooks,33,Male,Adult,0,7477,1246.1666666666667,6
46581,Matthew Mccoy,44,Female,Middle Age,0,1712,856.0,2
46582,Eric Gray DVM,18,Male,Young Adult,0,2319,773.0,3
46583,Matthew West,28,Female,Adult,0,4262,852.4,5
46584,Jeff Cummings,43,Male,Middle Age,1,6737,1122.8333333333333,6
46585,Alexandra Hall,56,Male,Senior,0,1951,650.3333333333334,3
46586,Adam Parsons,18,Male,Young Adult,0,5982,854.5714285714286,7
46587,Yolanda Wilson,23,Male,Young Adult,0,4186,837.2,5
46588,David Bond,25,Female,Young Adult,0,2793,698.25,4
46589,Frank Walton,58,Female,Senior,0,2568,856.0,3
46590,Tammy Gibson,36,Male,Middle Age,1,2958,591.6,5
46591,Timothy Harris,38,Female,Middle Age,0,7329,1047.0,7
46592,Theodore Park,42,Male,Middle Age,0,2335,467.0,5
46593,Sherry Reyes,33,Female,Adult,0,2420,403.3333333333333,6
46594,Katrina Wilson,30,Male,Adult,0,4960,551.1111111111111,9
46595,Mr. Chris Ryan,37,Female,Middle Age,0,6305,900.7142857142857,7
46596,Amanda Yang,18,Male,Young Adult,0,4168,694.6666666666666,6
46597,Theresa King,25,Male,Young Adult,0,812,270.6666666666667,3
46598,Laura Lowery,45,Female,Middle Age,0,2661,887.0,3
46599,Shawn Mclean,29,Female,Adult,1,6282,1256.4,5
46601,Eric Bruce,18,Female,Young Adult,0,4398,879.6,5
46602,Tanya Davis,65,Male,Senior,0,1983,495.75,4
46603,David Snyder,42,Female,Middle Age,1,1630,407.5,4
46604,Deborah West,25,Male,Young Adult,0,2962,740.5,4
46605,Kara Frye,20,Male,Young Adult,0,875,437.5,2
46606,Elizabeth Lawrence,46,Female,Middle Age,0,4688,520.8888888888889,9
46607,Cody Hernandez,23,Female,Young Adult,0,4106,513.25,8
46608,Kimberly Fleming,48,Male,Middle Age,0,5045,630.625,8
46609,Sean Brown,51,Female,Senior,0,5952,992.0,6
46610,William Brown,20,Female,Young Adult,0,2568,642.0,4
46611,Tracy Williams,44,Female,Middle Age,0,1358,452.6666666666667,3
46612,Natalie Davies,36,Female,Middle Age,0,7932,991.5,8
46613,Samuel Miller,66,Male,Senior,0,4550,910.0,5
46614,Brittany Perry,52,Male,Senior,0,2391,597.75,4
46615,Brian Smith,28,Female,Adult,0,2206,735.3333333333334,3
46616,Andrew Johnson,29,Male,Adult,0,4738,592.25,8
46617,Kayla Swanson,57,Male,Senior,0,2366,788.6666666666666,3
46618,Adam Chan,38,Male,Middle Age,0,3370,674.0,5
46619,Todd West,54,Female,Senior,0,5279,879.8333333333334,6
46620,Wesley Berry,65,Female,Senior,0,1601,320.2,5
46621,Heather Carr,58,Female,Senior,0,5393,770.4285714285714,7
46622,Mark Cabrera,57,Female,Senior,0,4864,540.4444444444445,9
46623,Amber Wang,59,Male,Senior,0,6071,1517.75,4
46624,Zachary Gallegos,69,Male,Senior,0,1332,444.0,3
46625,Abigail Cardenas,59,Female,Senior,0,2805,935.0,3
46626,Noah Hubbard,59,Male,Senior,1,3346,836.5,4
46627,Joshua Gordon,24,Female,Young Adult,0,2395,2395.0,1
46628,Alyssa Shaw,21,Male,Young Adult,0,4588,917.6,5
46629,Sandra Taylor,29,Female,Adult,0,8069,806.9,10
46630,Jordan Nguyen,49,Female,Middle Age,1,7410,823.3333333333334,9
46631,Courtney Adams,48,Male,Middle Age,0,3570,892.5,4
46632,Jamie Castillo,70,Female,Senior,1,5738,1147.6,5
46633,Robert Wagner,66,Female,Senior,1,2680,536.0,5
46634,David Hodges,48,Female,Middle Age,0,2894,723.5,4
46635,Kathryn Richard,26,Male,Adult,0,3273,654.6,5
46636,Lindsay Rasmussen,63,Female,Senior,0,3960,990.0,4
46637,Ashley Rodgers,54,Male,Senior,0,1166,388.6666666666667,3
46638,William Mckinney,69,Male,Senior,0,6393,799.125,8
46639,Billy Martinez,45,Female,Middle Age,0,7015,1002.1428571428571,7
46640,Samantha Mason,63,Female,Senior,1,2479,619.75,4
46641,Lori Miller,21,Male,Young Adult,1,914,457.0,2
46642,Joshua Montoya MD,67,Female,Senior,0,4469,893.8,5
46643,Christine Ibarra,59,Male,Senior,0,8731,1091.375,8
46644,Allen Kim,45,Female,Middle Age,1,6419,1069.8333333333333,6
46645,Robert Graves,28,Male,Adult,1,4229,704.8333333333334,6
46646,Alison Summers,43,Male,Middle Age,0,3721,744.2,5
46647,Shane Jacobs,61,Male,Senior,0,1395,348.75,4
46648,Robert Brown,23,Female,Young Adult,1,5311,885.1666666666666,6
46649,Richard Silva,55,Female,Senior,0,2740,685.0,4
46650,Tracy Perkins,36,Female,Middle Age,0,1740,435.0,4
46651,Rose Love,39,Female,Middle Age,0,6945,1736.25,4
46652,Kenneth Walker,68,Male,Senior,0,2974,991.3333333333334,3
46653,Douglas Graves,55,Male,Senior,0,7034,1172.3333333333333,6
46654,Ricardo Henry,22,Male,Young Adult,0,8975,997.2222222222222,9
46656,Brandon Rodriguez,46,Female,Middle Age,0,497,248.5,2
46657,Robert Barnes,19,Female,Young Adult,1,7479,831.0,9
46659,Debra Murphy,42,Female,Middle Age,1,3158,451.14285714285717,7
46660,Amy Morrison,69,Male,Senior,0,1529,382.25,4
46661,Jennifer Moyer,34,Female,Adult,0,3622,452.75,8
46662,Mrs. Sarah Fox DDS,51,Female,Senior,0,2036,509.0,4
46663,Michael Palmer,21,Female,Young Adult,0,4766,953.2,5
46664,Renee Salinas,41,Female,Middle Age,1,1280,1280.0,1
46665,Nicole Foster,35,Male,Adult,0,2863,715.75,4
46666,Alyssa Robinson,58,Male,Senior,0,2055,685.0,3
46667,Erica Nelson,55,Female,Senior,0,2084,521.0,4
46668,Kristi Kirk,34,Male,Adult,0,1919,639.6666666666666,3
46669,Rita Robinson,65,Male,Senior,1,7249,1035.5714285714287,7
46670,Jamie Short,32,Male,Adult,1,4783,956.6,5
46671,Christopher Reyes,29,Female,Adult,0,3307,661.4,5
46672,Cheryl Smith,42,Female,Middle Age,1,3753,1251.0,3
46673,Tony Duncan,44,Male,Middle Age,1,4033,672.1666666666666,6
46674,Timothy Brooks,49,Male,Middle Age,0,4957,991.4,5
46675,Chad Stewart,42,Male,Middle Age,0,606,606.0,1
46676,John West,52,Female,Senior,0,2678,446.3333333333333,6
46677,Dominique Lopez,55,Male,Senior,0,2884,721.0,4
46678,Lisa Sanchez,28,Female,Adult,0,3167,791.75,4
46679,Brandy Bass,60,Male,Senior,0,4316,616.5714285714286,7
46681,Eric Fitzgerald,44,Female,Middle Age,1,2728,545.6,5
46682,Joel Walker,65,Male,Senior,1,4231,1057.75,4
46683,Justin Miller,34,Male,Adult,0,2835,708.75,4
46684,Diane Wiggins,48,Male,Middle Age,0,3697,739.4,5
46685,Kevin Hobbs,64,Male,Senior,0,585,585.0,1
46686,Kenneth Mckinney,35,Male,Adult,0,6057,757.125,8
46687,Carolyn Jackson,54,Male,Senior,0,5929,988.1666666666666,6
46688,Brittany Bass,42,Male,Middle Age,1,7860,982.5,8
46689,Ryan Romero,45,Female,Middle Age,0,7958,1136.857142857143,7
46690,Shaun Bates,54,Female,Senior,0,5614,802.0,7
46691,Mr. Julian Reese Jr.,23,Male,Young Adult,0,962,962.0,1
46692,Andrew Wagner,38,Female,Middle Age,0,5281,1320.25,4
46693,Deanna King,49,Male,Middle Age,1,3615,723.0,5
46694,Jean Sanders,37,Male,Middle Age,0,3329,554.8333333333334,6
46695,Richard Cameron,46,Male,Middle Age,0,7959,1591.8,5
46696,Victoria Summers,44,Female,Middle Age,0,3326,415.75,8
46697,Christopher Washington,34,Female,Adult,1,2566,641.5,4
46698,Ashley Walker,63,Male,Senior,0,1827,365.4,5
46699,Jeffery Graves,46,Male,Middle Age,0,4348,621.1428571428571,7
46700,Heather Powell,50,Male,Middle Age,0,6409,915.5714285714286,7
46701,Stephanie Morris,70,Female,Senior,1,2111,703.6666666666666,3
46702,Amanda Taylor,41,Male,Middle Age,0,3966,793.2,5
46703,Heidi Hill,28,Female,Adult,0,3565,594.1666666666666,6
46704,Emily White,39,Male,Middle Age,0,5344,1336.0,4
46705,Donna Wright,50,Female,Middle Age,1,3767,627.8333333333334,6
46706,Ricky Jennings,45,Female,Middle Age,0,7748,1106.857142857143,7
46707,Beverly Parker,66,Female,Senior,0,2349,783.0,3
46708,James Reyes Jr.,35,Female,Adult,0,4789,1197.25,4
46709,Melissa Bailey,45,Female,Middle Age,1,2515,359.2857142857143,7
46710,Brenda Stewart,22,Male,Young Adult,0,1210,403.3333333333333,3
46711,Brenda Randolph,67,Female,Senior,1,3648,729.6,5
46712,Rhonda Carroll,56,Female,Senior,0,3044,434.85714285714283,7
46713,Katrina Chapman,27,Female,Adult,0,1834,366.8,5
46714,Gary Garcia,47,Female,Middle Age,0,5756,1151.2,5
46715,Sydney Kramer,18,Male,Young Adult,0,3018,503.0,6
46716,Steven Romero,41,Male,Middle Age,1,5467,1366.75,4
46717,Jennifer Barnett,23,Female,Young Adult,0,8326,1189.4285714285713,7
46718,Debra Wilson,19,Female,Young Adult,1,6678,834.75,8
46719,Kathryn Bryant,68,Male,Senior,1,2220,555.0,4
46720,Michelle Villa,43,Female,Middle Age,0,5463,682.875,8
46721,Gabriel Golden,39,Female,Middle Age,0,7267,1211.1666666666667,6
46722,Debra Zamora,66,Female,Senior,0,1063,354.3333333333333,3
46723,Rebecca Oconnor,28,Female,Adult,1,2204,367.3333333333333,6
46724,Mary Henry,49,Female,Middle Age,0,1320,440.0,3
46725,William Keller,45,Male,Middle Age,0,3819,763.8,5
46726,Keith Goodman,60,Male,Senior,0,5572,619.1111111111111,9
46727,Russell Ramos,22,Male,Young Adult,1,5609,701.125,8
46728,Colton Lopez,18,Male,Young Adult,1,3830,766.0,5
46729,Mitchell Sims,26,Female,Adult,0,6191,687.8888888888889,9
46730,Ann Jimenez,58,Female,Senior,1,7095,1013.5714285714286,7
46731,Edwin Hanna,51,Male,Senior,1,1748,874.0,2
46732,Sheri Blair,58,Female,Senior,0,3195,1065.0,3
46733,Lauren Campbell,23,Male,Young Adult,0,6575,939.2857142857143,7
46734,Matthew Nelson,65,Female,Senior,0,2135,427.0,5
46735,Justin Adams,30,Female,Adult,1,4814,962.8,5
46736,Susan Chaney,50,Male,Middle Age,1,2056,514.0,4
46737,Bryan Meza,67,Male,Senior,0,6966,696.6,10
46738,Steven Perez,37,Female,Middle Age,0,2484,414.0,6
46739,Mckenzie Williams,62,Male,Senior,0,7705,1100.7142857142858,7
46740,Cody Mcguire,69,Female,Senior,1,3637,606.1666666666666,6
46741,Charles Baker,62,Male,Senior,1,3359,839.75,4
46742,Kevin Williams,40,Female,Middle Age,0,6439,919.8571428571429,7
46743,Nicholas Rodriguez,61,Male,Senior,0,1762,587.3333333333334,3
46744,Jimmy Thomas,69,Male,Senior,0,1865,621.6666666666666,3
46745,Ashley Foster,30,Male,Adult,0,2080,693.3333333333334,3
46746,Jeremy David,55,Male,Senior,0,5138,856.3333333333334,6
46747,Brian Carter,50,Female,Middle Age,0,2727,909.0,3
46748,Robin Larson,34,Male,Adult,0,912,912.0,1
46749,Melissa Hawkins,44,Female,Middle Age,1,3158,631.6,5
46750,Mr. Daniel Williams,24,Male,Young Adult,0,3879,775.8,5
46751,John Owens,66,Male,Senior,1,1399,349.75,4
46752,Crystal Jones,56,Male,Senior,0,3325,831.25,4
46753,Michael Myers,30,Female,Adult,1,1934,241.75,8
46754,John Anderson MD,50,Female,Middle Age,0,6523,815.375,8
46755,Kelly Russell,59,Female,Senior,1,3988,1329.3333333333333,3
46756,Matthew Hickman,21,Female,Young Adult,0,1346,448.6666666666667,3
46757,Lydia Stafford,19,Male,Young Adult,0,7210,801.1111111111111,9
46758,William Coleman,30,Female,Adult,0,1300,433.3333333333333,3
46759,Shaun Lopez,68,Female,Senior,1,5403,771.8571428571429,7
46760,Courtney Keith,63,Male,Senior,1,8156,1019.5,8
46761,Courtney Green,43,Female,Middle Age,0,6893,861.625,8
46762,Anthony Anderson,37,Male,Middle Age,0,296,296.0,1
46764,Tiffany Patel,23,Male,Young Adult,1,5256,876.0,6
46765,Nicole Saunders,54,Male,Senior,0,1579,394.75,4
46766,Kimberly Zimmerman,38,Female,Middle Age,0,2616,654.0,4
46767,Jonathan Cooper,55,Female,Senior,0,628,314.0,2
46768,Alejandra Adams,64,Male,Senior,0,3183,1061.0,3
46769,Tiffany Wood,27,Female,Adult,0,3253,813.25,4
46770,Nicholas Strong,49,Female,Middle Age,1,1794,448.5,4
46771,John Nichols,35,Male,Adult,0,2557,319.625,8
46772,Thomas Escobar,18,Female,Young Adult,0,3802,950.5,4
46773,Charles Wagner,29,Male,Adult,0,3147,629.4,5
46774,April Parker DDS,19,Male,Young Adult,0,5417,677.125,8
46775,Tammy Juarez,56,Female,Senior,0,3180,1060.0,3
46776,Christian Hernandez,22,Male,Young Adult,0,4751,791.8333333333334,6
46777,Brandi Johnson,27,Female,Adult,0,1843,460.75,4
46778,Johnny Sharp,40,Male,Middle Age,0,1519,506.3333333333333,3
46779,Amy Lynn,34,Female,Adult,0,2260,753.3333333333334,3
46780,Michael Benitez,28,Male,Adult,0,1328,1328.0,1
46781,Darlene Gardner,43,Female,Middle Age,0,2413,804.3333333333334,3
46782,April Mcdowell,59,Male,Senior,0,4890,698.5714285714286,7
46783,Elizabeth Hernandez,44,Female,Middle Age,0,3794,1264.6666666666667,3
46784,Cassie Walton,25,Female,Young Adult,0,1562,520.6666666666666,3
46785,Joseph Hill,59,Female,Senior,1,1593,796.5,2
46786,Mrs. Alexis Baker,18,Male,Young Adult,0,7225,1032.142857142857,7
46787,Angela Taylor,65,Female,Senior,0,2282,456.4,5
46788,Robert Brooks,48,Female,Middle Age,0,1910,382.0,5
46789,Julian Taylor,51,Female,Senior,1,1268,317.0,4
46790,Stephen Gallegos,66,Male,Senior,0,1561,520.3333333333334,3
46791,Janice Higgins,18,Male,Young Adult,0,3593,898.25,4
46792,Lisa Jimenez,39,Female,Middle Age,0,5945,1189.0,5
46793,Mrs. Angelica Baker,36,Male,Middle Age,1,7947,1135.2857142857142,7
46794,Deanna Rivera,31,Male,Adult,0,3658,522.5714285714286,7
46795,Courtney Gomez,33,Male,Adult,0,1758,879.0,2
46796,Deborah Martinez,64,Male,Senior,0,3122,624.4,5
46797,Willie Perez,44,Male,Middle Age,0,5240,1048.0,5
46798,Juan Mcdonald,18,Male,Young Adult,0,7202,1200.3333333333333,6
46799,Kathryn Young,41,Female,Middle Age,0,2988,747.0,4
46800,Louis Alvarado,54,Male,Senior,1,3108,621.6,5
46801,Robert Davis,47,Female,Middle Age,1,2352,1176.0,2
46802,Alyssa Moore,67,Male,Senior,0,1390,695.0,2
46803,Elizabeth Woods,54,Male,Senior,0,2237,745.6666666666666,3
46804,Craig Carr,33,Male,Adult,0,491,245.5,2
46805,Stephen Melton,23,Female,Young Adult,0,5091,1018.2,5
46806,Anita Williams,33,Female,Adult,0,2879,719.75,4
46807,Juan Carlson,26,Male,Adult,0,1686,421.5,4
46808,Douglas Lane,50,Male,Middle Age,0,2375,395.8333333333333,6
46809,Bobby Vasquez,63,Female,Senior,0,8068,1008.5,8
46810,Shane Vargas,36,Female,Middle Age,0,4895,815.8333333333334,6
46811,Elizabeth Goodman,51,Female,Senior,0,1391,347.75,4
46812,Laura Lane,63,Female,Senior,0,2818,939.3333333333334,3
46813,Tyler Tucker,30,Male,Adult,0,3981,1327.0,3
46814,Evan Holden,27,Male,Adult,0,837,279.0,3
46815,Dave Sullivan,62,Female,Senior,0,3267,653.4,5
46816,Alyssa Newman,56,Female,Senior,1,6237,1039.5,6
46817,Eric Martinez,60,Male,Senior,0,3437,859.25,4
46818,Jason Hale,32,Male,Adult,0,2593,432.1666666666667,6
46819,Michelle Curtis,48,Female,Middle Age,0,4782,683.1428571428571,7
46820,Nicole Banks,40,Male,Middle Age,0,2493,498.6,5
46821,Lindsay Hanson,52,Female,Senior,0,6904,690.4,10
46822,Angela Bowman,36,Male,Middle Age,0,5574,1114.8,5
46823,Mary Rogers,40,Male,Middle Age,0,2237,559.25,4
46824,Kara Hicks MD,38,Female,Middle Age,1,3477,695.4,5
46825,Jacqueline Duncan,31,Male,Adult,0,3569,892.25,4
46826,Howard Mullins,67,Female,Senior,0,4043,673.8333333333334,6
46827,Michael Flores,68,Female,Senior,1,1920,480.0,4
46828,Rebekah Young DDS,50,Male,Middle Age,0,4884,697.7142857142857,7
46829,James Matthews,52,Female,Senior,0,3143,449.0,7
46830,Blake Evans,65,Female,Senior,1,2352,1176.0,2
46831,Sara Benitez,58,Female,Senior,0,10112,1123.5555555555557,9
46832,Laura Randall,24,Male,Young Adult,0,5009,1001.8,5
46833,Brian Rodriguez,39,Female,Middle Age,0,8013,728.4545454545455,11
46834,Andrew Brown,27,Female,Adult,0,1604,534.6666666666666,3
46835,Bradley Estrada,43,Male,Middle Age,0,4561,760.1666666666666,6
46836,Curtis Parker,69,Female,Senior,1,4478,559.75,8
46837,Douglas Escobar,31,Female,Adult,0,3007,751.75,4
46838,Gregory Smith,48,Male,Middle Age,1,7163,895.375,8
46839,Mario Hernandez,43,Female,Middle Age,0,4951,707.2857142857143,7
46840,Natasha Hill,19,Female,Young Adult,0,3736,747.2,5
46841,Matthew Barajas,34,Female,Adult,0,3941,985.25,4
46842,Jordan Gilbert,36,Male,Middle Age,0,4454,1113.5,4
46843,Matthew Ross,38,Male,Middle Age,0,1408,469.3333333333333,3
46844,Ruben Barnes,34,Female,Adult,1,4331,866.2,5
46845,Eileen Watson,57,Male,Senior,0,3949,789.8,5
46846,Angelica Brown,25,Male,Young Adult,0,4083,816.6,5
46847,Duane Willis,30,Male,Adult,0,5193,1298.25,4
46848,Thomas Williams,20,Male,Young Adult,1,1176,392.0,3
46849,Eric Richardson,54,Male,Senior,0,1346,448.6666666666667,3
46850,Mary Baker,41,Female,Middle Age,0,3896,649.3333333333334,6
46851,Heather Gonzalez,68,Male,Senior,0,1041,208.2,5
46852,Justin Barker,60,Male,Senior,0,942,314.0,3
46853,Stephanie Johnson,61,Male,Senior,0,2957,591.4,5
46854,Daniel Alvarez,57,Female,Senior,0,3332,666.4,5
46855,Tyler Foley,24,Female,Young Adult,0,6526,652.6,10
46856,Amber Yates,63,Male,Senior,0,2926,731.5,4
46857,Nicolas Mills,67,Male,Senior,1,6047,1007.8333333333334,6
46858,John Nelson,46,Male,Middle Age,1,5647,941.1666666666666,6
46859,Dennis Williams,23,Male,Young Adult,0,1691,422.75,4
46860,Carol Singleton,62,Male,Senior,0,4831,966.2,5
46861,Elizabeth Hunter,36,Female,Middle Age,0,3535,1178.3333333333333,3
46862,Louis Ryan,30,Female,Adult,0,4377,729.5,6
46863,Bryce Turner,22,Male,Young Adult,0,3484,871.0,4
46864,Christopher Torres,36,Male,Middle Age,0,4613,576.625,8
46865,Kristy Hayes,31,Male,Adult,0,4995,832.5,6
46866,Brittany Gonzalez,69,Female,Senior,0,4216,1405.3333333333333,3
46867,Raymond Reid,41,Female,Middle Age,0,3866,966.5,4
46868,Amy Hawkins,19,Female,Young Adult,0,12,12.0,1
46869,William Malone,52,Female,Senior,0,6022,669.1111111111111,9
46870,Mrs. Amy Wood,42,Female,Middle Age,0,2704,1352.0,2
46871,Rachel Leon,28,Male,Adult,0,3564,594.0,6
46872,Richard Andrews,57,Male,Senior,0,2638,879.3333333333334,3
46873,Jorge Williams,34,Female,Adult,0,1666,416.5,4
46874,Stacey Bryan,38,Female,Middle Age,1,2774,924.6666666666666,3
46875,Laura Mason,35,Male,Adult,0,5517,1103.4,5
46876,Shaun Strickland,49,Female,Middle Age,0,4094,1023.5,4
46877,Kyle Torres,46,Male,Middle Age,1,3773,943.25,4
46878,Thomas Gutierrez,48,Male,Middle Age,0,8934,1116.75,8
46879,Alex Melendez,61,Female,Senior,0,2608,372.57142857142856,7
46880,Victor Richards,41,Male,Middle Age,0,4443,740.5,6
46881,Stephanie Gomez,29,Female,Adult,0,3812,762.4,5
46882,Andrew Harrington,21,Male,Young Adult,1,2717,905.6666666666666,3
46883,Jessica Anderson,30,Male,Adult,0,3217,804.25,4
46884,Brian Mack,49,Male,Middle Age,1,5197,866.1666666666666,6
46885,Daniel Smith,66,Male,Senior,1,4605,921.0,5
46886,Amy Evans,28,Male,Adult,0,5328,888.0,6
46887,Brenda Fitzpatrick,22,Male,Young Adult,0,3313,662.6,5
46888,Mckenzie Crawford,28,Female,Adult,0,6152,878.8571428571429,7
46889,Mary Hernandez,53,Male,Senior,1,4122,1030.5,4
46890,Michael Lawson,35,Female,Adult,0,4220,844.0,5
46891,Jason Morgan,58,Female,Senior,0,5649,941.5,6
46892,Jack Ross,36,Male,Middle Age,1,2030,676.6666666666666,3
46893,Lacey Roberts,32,Male,Adult,0,3013,1506.5,2
46894,Amy Haas,52,Female,Senior,0,3400,485.7142857142857,7
46895,Adam Burnett,35,Male,Adult,0,5122,853.6666666666666,6
46896,Robert Alexander,67,Male,Senior,0,356,178.0,2
46897,Jeremy Williamson,37,Male,Middle Age,0,368,184.0,2
46898,Emily Kim,19,Female,Young Adult,0,5473,1094.6,5
46899,Michael Taylor,37,Male,Middle Age,0,5863,732.875,8
46900,Antonio Macias,36,Male,Middle Age,0,6390,912.8571428571429,7
46901,Katherine Wilson,61,Male,Senior,0,2526,421.0,6
46902,Vicki Tyler,18,Female,Young Adult,0,5633,938.8333333333334,6
46903,Nicholas Allen,68,Female,Senior,0,4465,1116.25,4
46904,George Gray,34,Male,Adult,0,5266,1053.2,5
46905,Jamie Vega,24,Male,Young Adult,0,2277,325.2857142857143,7
46906,Carrie Rogers,20,Male,Young Adult,0,3868,773.6,5
46907,Rachael Hale,60,Female,Senior,1,6972,774.6666666666666,9
46908,Joseph Kennedy,34,Male,Adult,0,4411,551.375,8
46909,Jose Arellano,68,Female,Senior,0,4625,513.8888888888889,9
46910,Erin Solomon,34,Female,Adult,0,2179,544.75,4
46911,Mrs. Michele Brock,30,Female,Adult,0,4274,854.8,5
46912,Margaret Schmidt,42,Male,Middle Age,0,4018,669.6666666666666,6
